49.0,Elev,1,  arrived at dest, 24, this call is done!, Elevator call,9.088234751,-8,24,3,1, Done, dt, 39.911765249
49.0, elevID,1,  pos,24,  cmd, goto,86
60.0,Elevator call,59.41774734,-6,16,1,0, got allocated to elevator, 0
60.0,Elevator call,59.88328914,-1,95,1,1, got allocated to elevator, 1
61.0,Elev,0,  arrived at src, -7, Elevator call,48.17946318,-7,5,2,0
61.0, elevID,0,  pos,-7,  cmd, goto,-6
62.0,Elevator call,61.94089619,-3,60,1,1, got allocated to elevator, 1
65.0,Elev,1,  arrived at dest, 86, this call is done!, Elevator call,25.40148987,-4,86,3,1, Done, dt, 39.59851013
65.0, elevID,1,  pos,86,  cmd, goto,-1
66.0,Elevator call,65.68076514,-2,61,1,0, got allocated to elevator, 0
72.0,Elev,0,  arrived at src, -6, Elevator call,59.41774734,-6,16,2,0
72.0, elevID,0,  pos,-6,  cmd, goto,-2
76.0,Elevator call,75.72747458,-3,78,1,1, got allocated to elevator, 1
81.0,Elevator call,80.54056995,-1,-2,1,0, got allocated to elevator, 0
82.0,Elevator call,81.8361088,-4,71,1,1, got allocated to elevator, 1
83.0,Elevator call,82.22215324,-4,84,1,1, got allocated to elevator, 1
83.0,Elevator call,82.93671013,-4,46,1,0, got allocated to elevator, 0
84.0,Elev,0,  arrived at src, -2, Elevator call,65.68076514,-2,61,2,0
84.0, elevID,0,  pos,-2,  cmd, goto,-1
85.0,Elev,1,  arrived at src, -1, Elevator call,59.88328914,-1,95,2,1
85.0, elevID,1,  pos,-1,  cmd, goto,-3
93.0,Elevator call,92.10943365,-8,49,1,0, got allocated to elevator, 0
93.0,Elev,1,  arrived at src, -3, Elevator call,61.94089619,-3,60,2,1
93.0,Elev,1,  arrived at src, -3, Elevator call,75.72747458,-3,78,2,1
93.0, elevID,1,  pos,-3,  cmd, goto,-4
95.0,Elev,0,  arrived at src, -1, Elevator call,80.54056995,-1,-2,2,0
95.0, elevID,0,  pos,-1,  cmd, goto,5
96.0,Elevator call,95.13692147,-5,2,1,1, got allocated to elevator, 1
101.0,Elev,1,  arrived at dest, -4, this call is done!, Elevator call,26.51034155,-3,-4,3,1, Done, dt, 74.48965845000001
101.0,Elev,1,  arrived at src, -4, Elevator call,47.13611508,-4,93,2,1
101.0,Elev,1,  arrived at src, -4, Elevator call,81.8361088,-4,71,2,1
101.0,Elev,1,  arrived at src, -4, Elevator call,82.22215324,-4,84,2,1
101.0, elevID,1,  pos,-4,  cmd, goto,-5
104.0,Elevator call,103.5004013,26,49,1,1, got allocated to elevator, 1
107.0,Elev,0,  arrived at dest, 5, this call is done!, Elevator call,48.17946318,-7,5,3,0, Done, dt, 58.82053682
107.0, elevID,0,  pos,5,  cmd, goto,16
109.0,Elev,1,  arrived at src, -5, Elevator call,95.13692147,-5,2,2,1
109.0, elevID,1,  pos,-5,  cmd, goto,2
118.0,Elev,1,  arrived at dest, 2, this call is done!, Elevator call,95.13692147,-5,2,3,1, Done, dt, 22.863078529999996
118.0, elevID,1,  pos,2,  cmd, goto,26
121.0,Elev,0,  arrived at dest, 16, this call is done!, Elevator call,59.41774734,-6,16,3,0, Done, dt, 61.58225266
121.0, elevID,0,  pos,16,  cmd, goto,61
122.0,Elevator call,121.3434097,-5,-1,1,1, got allocated to elevator, 1
124.0,Elevator call,123.8090976,-8,-7,1,0, got allocated to elevator, 0
129.0,Elev,1,  arrived at src, 26, Elevator call,103.5004013,26,49,2,1
129.0, elevID,1,  pos,26,  cmd, goto,49
133.0,Elevator call,132.1102171,-2,-3,1,1, got allocated to elevator, 1
133.0,Elevator call,132.774248,-8,11,1,0, got allocated to elevator, 0
134.0,Elevator call,133.0964944,-6,-5,1,1, got allocated to elevator, 1
140.0,Elevator call,139.3519589,-6,24,1,0, got allocated to elevator, 0
140.0,Elev,1,  arrived at dest, 49, this call is done!, Elevator call,103.5004013,26,49,3,1, Done, dt, 36.49959870000001
140.0, elevID,1,  pos,49,  cmd, goto,60
141.0,Elevator call,140.0777448,-7,-9,1,1, got allocated to elevator, 1
146.0,Elev,0,  arrived at dest, 61, this call is done!, Elevator call,65.68076514,-2,61,3,0, Done, dt, 80.31923486
146.0, elevID,0,  pos,61,  cmd, goto,-2
149.0,Elev,1,  arrived at dest, 60, this call is done!, Elevator call,61.94089619,-3,60,3,1, Done, dt, 87.05910381000001
149.0, elevID,1,  pos,60,  cmd, goto,71
158.0,Elev,1,  arrived at dest, 71, this call is done!, Elevator call,81.8361088,-4,71,3,1, Done, dt, 76.1638912
158.0, elevID,1,  pos,71,  cmd, goto,78
159.0,Elevator call,158.5773179,-2,55,1,1, got allocated to elevator, 1
163.0,Elevator call,162.5783865,-3,17,1,0, got allocated to elevator, 0
164.0,Elevator call,163.9130882,50,66,1,0, got allocated to elevator, 0
167.0,Elevator call,166.5792335,14,-9,1,1, got allocated to elevator, 1
167.0,Elev,1,  arrived at dest, 78, this call is done!, Elevator call,75.72747458,-3,78,3,1, Done, dt, 91.27252542
167.0, elevID,1,  pos,78,  cmd, goto,84
172.0,Elevator call,171.1320552,-3,96,1,1, got allocated to elevator, 1
174.0,Elevator call,173.2386182,-3,93,1,0, got allocated to elevator, 0
175.0,Elev,1,  arrived at dest, 84, this call is done!, Elevator call,82.22215324,-4,84,3,1, Done, dt, 92.77784676
175.0, elevID,1,  pos,84,  cmd, goto,93
176.0,Elevator call,175.2586539,80,90,1,1, got allocated to elevator, 1
177.0,Elevator call,176.0558444,-4,-6,1,0, got allocated to elevator, 0
177.0,Elev,0,  arrived at dest, -2, this call is done!, Elevator call,80.54056995,-1,-2,3,0, Done, dt, 96.45943005
177.0, elevID,0,  pos,-2,  cmd, goto,-3
181.0,Elevator call,180.324503,-1,97,1,1, got allocated to elevator, 1
184.0,Elev,1,  arrived at dest, 93, this call is done!, Elevator call,47.13611508,-4,93,3,1, Done, dt, 136.86388492
184.0, elevID,1,  pos,93,  cmd, goto,95
188.0,Elev,0,  arrived at src, -3, Elevator call,162.5783865,-3,17,2,0
188.0,Elev,0,  arrived at src, -3, Elevator call,173.2386182,-3,93,2,0
188.0, elevID,0,  pos,-3,  cmd, goto,-4
192.0,Elevator call,191.6681651,-6,41,1,1, got allocated to elevator, 1
192.0,Elev,1,  arrived at dest, 95, this call is done!, Elevator call,59.88328914,-1,95,3,1, Done, dt, 132.11671086
192.0, elevID,1,  pos,95,  cmd, goto,80
194.0,Elevator call,193.1424188,-4,80,1,1, got allocated to elevator, 1
195.0,Elevator call,194.5707568,-7,55,1,0, got allocated to elevator, 0
197.0,Elevator call,196.8933046,0,74,1,0, got allocated to elevator, 0
199.0,Elev,0,  arrived at src, -4, Elevator call,82.93671013,-4,46,2,0
199.0,Elev,0,  arrived at src, -4, Elevator call,176.0558444,-4,-6,2,0
199.0, elevID,0,  pos,-4,  cmd, goto,-6
200.0,Elevator call,199.3533828,-5,-7,1,1, got allocated to elevator, 1
202.0,Elev,1,  arrived at src, 80, Elevator call,175.2586539,80,90,2,1
202.0, elevID,1,  pos,80,  cmd, goto,14
203.0,Elevator call,202.0588368,2,81,1,0, got allocated to elevator, 0
210.0,Elev,0,  arrived at src, -6, Elevator call,139.3519589,-6,24,2,0
210.0,Elev,0,  arrived at dest, -6, this call is done!, Elevator call,176.0558444,-4,-6,3,0, Done, dt, 33.94415559999999
210.0, elevID,0,  pos,-6,  cmd, goto,-7
214.0,Elevator call,213.0692934,-1,2,1,1, got allocated to elevator, 1
215.0,Elevator call,214.1709874,-1,55,1,0, got allocated to elevator, 0
219.0,Elev,1,  arrived at src, 14, Elevator call,166.5792335,14,-9,2,1
219.0, elevID,1,  pos,14,  cmd, goto,-1
221.0,Elev,0,  arrived at src, -7, Elevator call,194.5707568,-7,55,2,0
221.0, elevID,0,  pos,-7,  cmd, goto,-8
229.0,Elev,1,  arrived at src, -1, Elevator call,180.324503,-1,97,2,1
229.0,Elev,1,  arrived at src, -1, Elevator call,213.0692934,-1,2,2,1
229.0, elevID,1,  pos,-1,  cmd, goto,-2
230.0,Elevator call,229.6291324,20,34,1,1, got allocated to elevator, 1
231.0,Elevator call,230.3311762,-6,3,1,1, got allocated to elevator, 1
232.0,Elev,0,  arrived at src, -8, Elevator call,92.10943365,-8,49,2,0
232.0,Elev,0,  arrived at src, -8, Elevator call,123.8090976,-8,-7,2,0
232.0,Elev,0,  arrived at src, -8, Elevator call,132.774248,-8,11,2,0
232.0, elevID,0,  pos,-8,  cmd, goto,-7
235.0,Elevator call,234.1884667,-8,63,1,0, got allocated to elevator, 0
235.0, elevID,0,  pos,-8,  cmd, stop,-8
237.0,Elevator call,236.1960352,-1,4,1,1, got allocated to elevator, 1
237.0,Elev,1,  arrived at src, -2, Elevator call,132.1102171,-2,-3,2,1
237.0,Elev,1,  arrived at src, -2, Elevator call,158.5773179,-2,55,2,1
237.0, elevID,1,  pos,-2,  cmd, goto,-3
242.0,Elev,0,  arrived at src, -8, Elevator call,234.1884667,-8,63,2,0
242.0, elevID,0,  pos,-8,  cmd, goto,-7
245.0,Elev,1,  arrived at dest, -3, this call is done!, Elevator call,132.1102171,-2,-3,3,1, Done, dt, 112.8897829
245.0,Elev,1,  arrived at src, -3, Elevator call,171.1320552,-3,96,2,1
245.0, elevID,1,  pos,-3,  cmd, goto,-4
246.0,Elevator call,245.0011818,-2,-7,1,1, got allocated to elevator, 1
248.0,Elevator call,247.1593766,-6,74,1,0, got allocated to elevator, 0
249.0,Elevator call,248.1361864,0,1,1,1, got allocated to elevator, 1
253.0,Elev,0,  arrived at dest, -7, this call is done!, Elevator call,123.8090976,-8,-7,3,0, Done, dt, 129.1909024
253.0, elevID,0,  pos,-7,  cmd, goto,-6
253.0,Elev,1,  arrived at src, -4, Elevator call,193.1424188,-4,80,2,1
253.0, elevID,1,  pos,-4,  cmd, goto,-5
256.0,Elevator call,255.0882668,-6,68,1,1, got allocated to elevator, 1
256.0,Elevator call,255.6845165,-7,7,1,0, got allocated to elevator, 0
256.0, elevID,0,  pos,-7,  cmd, stop,-7
261.0,Elev,1,  arrived at src, -5, Elevator call,121.3434097,-5,-1,2,1
261.0,Elev,1,  arrived at src, -5, Elevator call,199.3533828,-5,-7,2,1
261.0, elevID,1,  pos,-5,  cmd, goto,-6
263.0,Elevator call,262.0684767,-2,-3,1,1, got allocated to elevator, 1
263.0,Elev,0,  arrived at src, -7, Elevator call,255.6845165,-7,7,2,0
263.0, elevID,0,  pos,-7,  cmd, goto,-6
266.0,Elevator call,265.2648043,-6,90,1,1, got allocated to elevator, 1
266.0,Elevator call,265.7078421,-9,49,1,0, got allocated to elevator, 0
269.0,Elev,1,  arrived at src, -6, Elevator call,133.0964944,-6,-5,2,1
269.0,Elev,1,  arrived at src, -6, Elevator call,191.6681651,-6,41,2,1
269.0,Elev,1,  arrived at src, -6, Elevator call,230.3311762,-6,3,2,1
269.0,Elev,1,  arrived at src, -6, Elevator call,255.0882668,-6,68,2,1
269.0,Elev,1,  arrived at src, -6, Elevator call,265.2648043,-6,90,2,1
269.0, elevID,1,  pos,-6,  cmd, goto,-7
272.0,Elevator call,271.1769686,0,-7,1,1, got allocated to elevator, 1
274.0,Elev,0,  arrived at src, -6, Elevator call,247.1593766,-6,74,2,0
274.0, elevID,0,  pos,-6,  cmd, goto,-1
277.0,Elev,1,  arrived at src, -7, Elevator call,140.0777448,-7,-9,2,1
277.0,Elev,1,  arrived at dest, -7, this call is done!, Elevator call,199.3533828,-5,-7,3,1, Done, dt, 77.64661720000001
277.0, elevID,1,  pos,-7,  cmd, goto,-9
285.0,Elev,1,  arrived at dest, -9, this call is done!, Elevator call,140.0777448,-7,-9,3,1, Done, dt, 144.9222552
285.0,Elev,1,  arrived at dest, -9, this call is done!, Elevator call,166.5792335,14,-9,3,1, Done, dt, 118.42076650000001
285.0, elevID,1,  pos,-9,  cmd, goto,-5
286.0,Elev,0,  arrived at src, -1, Elevator call,214.1709874,-1,55,2,0
286.0, elevID,0,  pos,-1,  cmd, goto,0
287.0,Elevator call,286.6733773,-6,-2,1,0, got allocated to elevator, 0
288.0,Elevator call,287.7026182,-4,32,1,0, got allocated to elevator, 0
288.0,Elevator call,287.7486589,-3,75,1,1, got allocated to elevator, 1
290.0,Elevator call,289.2408242,-1,92,1,1, got allocated to elevator, 1
291.0,Elevator call,290.4617878,-1,-8,1,0, got allocated to elevator, 0
291.0, elevID,0,  pos,-1,  cmd, stop,-1
292.0,Elevator call,291.3013233,-6,86,1,1, got allocated to elevator, 1
293.0,Elev,1,  arrived at dest, -5, this call is done!, Elevator call,133.0964944,-6,-5,3,1, Done, dt, 159.9035056
293.0, elevID,1,  pos,-5,  cmd, goto,-3
296.0,Elev,0,  arrived at src, -1, Elevator call,290.4617878,-1,-8,2,0
296.0, elevID,0,  pos,-1,  cmd, goto,0
297.0,Elevator call,296.4464107,-8,-4,1,1, got allocated to elevator, 1
300.0,Elevator call,299.5038593,-6,-5,1,1, got allocated to elevator, 1
301.0,Elev,1,  arrived at src, -3, Elevator call,287.7486589,-3,75,2,1
301.0, elevID,1,  pos,-3,  cmd, goto,-2
303.0,Elevator call,302.9377381,-8,-3,1,0, got allocated to elevator, 0
307.0,Elevator call,306.6526216,-5,98,1,1, got allocated to elevator, 1
307.0,Elev,0,  arrived at src, 0, Elevator call,196.8933046,0,74,2,0
307.0, elevID,0,  pos,0,  cmd, goto,2
309.0,Elev,1,  arrived at src, -2, Elevator call,245.0011818,-2,-7,2,1
309.0,Elev,1,  arrived at src, -2, Elevator call,262.0684767,-2,-3,2,1
309.0, elevID,1,  pos,-2,  cmd, goto,-1
310.0,Elevator call,309.2553589,-6,18,1,0, got allocated to elevator, 0
315.0,Elevator call,314.8148906,28,50,1,0, got allocated to elevator, 0
317.0,Elev,1,  arrived at dest, -1, this call is done!, Elevator call,121.3434097,-5,-1,3,1, Done, dt, 195.6565903
317.0,Elev,1,  arrived at src, -1, Elevator call,236.1960352,-1,4,2,1
317.0,Elev,1,  arrived at src, -1, Elevator call,289.2408242,-1,92,2,1
317.0, elevID,1,  pos,-1,  cmd, goto,0
318.0,Elev,0,  arrived at src, 2, Elevator call,202.0588368,2,81,2,0
318.0, elevID,0,  pos,2,  cmd, goto,7
320.0,Elevator call,319.9212737,-1,17,1,1, got allocated to elevator, 1
320.0, elevID,1,  pos,-1,  cmd, stop,-1
322.0,Elevator call,321.1484839,-2,-7,1,1, got allocated to elevator, 1
324.0,Elevator call,323.5937697,0,-5,1,0, got allocated to elevator, 0
325.0,Elev,1,  arrived at src, -1, Elevator call,319.9212737,-1,17,2,1
325.0, elevID,1,  pos,-1,  cmd, goto,0
326.0,Elevator call,325.8641008,-7,-6,1,0, got allocated to elevator, 0
327.0,Elevator call,326.8172245,18,69,1,1, got allocated to elevator, 1
330.0,Elev,0,  arrived at dest, 7, this call is done!, Elevator call,255.6845165,-7,7,3,0, Done, dt, 74.3154835
330.0, elevID,0,  pos,7,  cmd, goto,11
331.0,Elevator call,330.3594558,-7,-8,1,1, got allocated to elevator, 1
333.0,Elev,1,  arrived at src, 0, Elevator call,248.1361864,0,1,2,1
333.0,Elev,1,  arrived at src, 0, Elevator call,271.1769686,0,-7,2,1
333.0, elevID,1,  pos,0,  cmd, goto,1
341.0,Elev,1,  arrived at dest, 1, this call is done!, Elevator call,248.1361864,0,1,3,1, Done, dt, 92.86381359999999
341.0, elevID,1,  pos,1,  cmd, goto,2
342.0,Elev,0,  arrived at dest, 11, this call is done!, Elevator call,132.774248,-8,11,3,0, Done, dt, 209.225752
342.0, elevID,0,  pos,11,  cmd, goto,17
343.0,Elevator call,342.8376835,-5,9,1,1, got allocated to elevator, 1
344.0,Elevator call,343.0926826,62,-2,1,0, got allocated to elevator, 0
346.0,Elevator call,345.5396026,-1,0,1,1, got allocated to elevator, 1
346.0,Elevator call,345.8336522,0,97,1,1, got allocated to elevator, 1
349.0,Elev,1,  arrived at dest, 2, this call is done!, Elevator call,213.0692934,-1,2,3,1, Done, dt, 135.9307066
349.0, elevID,1,  pos,2,  cmd, goto,3
353.0,Elevator call,352.6777742,8,-2,1,0, got allocated to elevator, 0
354.0,Elev,0,  arrived at dest, 17, this call is done!, Elevator call,162.5783865,-3,17,3,0, Done, dt, 191.4216135
354.0, elevID,0,  pos,17,  cmd, goto,24
357.0,Elev,1,  arrived at dest, 3, this call is done!, Elevator call,230.3311762,-6,3,3,1, Done, dt, 126.66882380000001
357.0, elevID,1,  pos,3,  cmd, goto,4
359.0,Elevator call,358.045812,-2,4,1,0, got allocated to elevator, 0
364.0,Elevator call,363.4001718,-5,-4,1,1, got allocated to elevator, 1
365.0,Elevator call,364.9921415,8,51,1,1, got allocated to elevator, 1
365.0,Elev,1,  arrived at dest, 4, this call is done!, Elevator call,236.1960352,-1,4,3,1, Done, dt, 128.8039648
365.0, elevID,1,  pos,4,  cmd, goto,8
366.0,Elevator call,365.1533127,-7,89,1,0, got allocated to elevator, 0
367.0,Elev,0,  arrived at dest, 24, this call is done!, Elevator call,139.3519589,-6,24,3,0, Done, dt, 227.6480411
367.0, elevID,0,  pos,24,  cmd, goto,28
373.0,Elev,1,  arrived at src, 8, Elevator call,364.9921415,8,51,2,1
373.0, elevID,1,  pos,8,  cmd, goto,17
379.0,Elev,0,  arrived at src, 28, Elevator call,314.8148906,28,50,2,0
379.0, elevID,0,  pos,28,  cmd, goto,46
381.0,Elevator call,380.0707449,-3,4,1,1, got allocated to elevator, 1
382.0,Elev,1,  arrived at dest, 17, this call is done!, Elevator call,319.9212737,-1,17,3,1, Done, dt, 62.07872630000003
382.0, elevID,1,  pos,17,  cmd, goto,18
385.0,Elevator call,384.8563212,0,29,1,0, got allocated to elevator, 0
390.0,Elev,1,  arrived at src, 18, Elevator call,326.8172245,18,69,2,1
390.0, elevID,1,  pos,18,  cmd, goto,20
391.0,Elevator call,390.0961592,27,57,1,1, got allocated to elevator, 1
395.0,Elev,0,  arrived at dest, 46, this call is done!, Elevator call,82.93671013,-4,46,3,0, Done, dt, 312.06328987
395.0, elevID,0,  pos,46,  cmd, goto,49
396.0,Elevator call,395.4574225,-4,26,1,0, got allocated to elevator, 0
396.0,Elevator call,395.7385476,-3,78,1,1, got allocated to elevator, 1
397.0,Elevator call,396.4349073,-4,58,1,1, got allocated to elevator, 1
398.0,Elev,1,  arrived at src, 20, Elevator call,229.6291324,20,34,2,1
398.0, elevID,1,  pos,20,  cmd, goto,27
406.0,Elev,0,  arrived at dest, 49, this call is done!, Elevator call,92.10943365,-8,49,3,0, Done, dt, 313.89056635
406.0, elevID,0,  pos,49,  cmd, goto,50
407.0,Elev,1,  arrived at src, 27, Elevator call,390.0961592,27,57,2,1
407.0, elevID,1,  pos,27,  cmd, goto,34
412.0,Elevator call,411.2807706,-4,68,1,1, got allocated to elevator, 1
414.0,Elevator call,413.6312136,-7,35,1,0, got allocated to elevator, 0
415.0,Elevator call,414.2750727,-7,-9,1,0, got allocated to elevator, 0
416.0,Elev,1,  arrived at dest, 34, this call is done!, Elevator call,229.6291324,20,34,3,1, Done, dt, 186.3708676
416.0, elevID,1,  pos,34,  cmd, goto,41
417.0,Elev,0,  arrived at src, 50, Elevator call,163.9130882,50,66,2,0
417.0,Elev,0,  arrived at dest, 50, this call is done!, Elevator call,314.8148906,28,50,3,0, Done, dt, 102.18510939999999
417.0, elevID,0,  pos,50,  cmd, goto,55
420.0,Elevator call,419.4506691,-4,-5,1,1, got allocated to elevator, 1
425.0,Elev,1,  arrived at dest, 41, this call is done!, Elevator call,191.6681651,-6,41,3,1, Done, dt, 233.3318349
425.0, elevID,1,  pos,41,  cmd, goto,51
429.0,Elevator call,428.5102982,0,50,1,1, got allocated to elevator, 1
429.0,Elev,0,  arrived at dest, 55, this call is done!, Elevator call,194.5707568,-7,55,3,0, Done, dt, 234.4292432
429.0,Elev,0,  arrived at dest, 55, this call is done!, Elevator call,214.1709874,-1,55,3,0, Done, dt, 214.8290126
429.0, elevID,0,  pos,55,  cmd, goto,62
430.0,Elevator call,429.0659883,-3,-4,1,1, got allocated to elevator, 1
434.0,Elevator call,433.8181105,64,-4,1,0, got allocated to elevator, 0
434.0,Elev,1,  arrived at dest, 51, this call is done!, Elevator call,364.9921415,8,51,3,1, Done, dt, 69.0078585
434.0, elevID,1,  pos,51,  cmd, goto,55
435.0,Elevator call,434.3958315,-5,-4,1,1, got allocated to elevator, 1
441.0,Elevator call,440.1727156,-7,35,1,0, got allocated to elevator, 0
442.0,Elev,0,  arrived at src, 62, Elevator call,343.0926826,62,-2,2,0
442.0, elevID,0,  pos,62,  cmd, goto,63
442.0,Elev,1,  arrived at dest, 55, this call is done!, Elevator call,158.5773179,-2,55,3,1, Done, dt, 283.4226821
442.0, elevID,1,  pos,55,  cmd, goto,57
450.0,Elev,1,  arrived at dest, 57, this call is done!, Elevator call,390.0961592,27,57,3,1, Done, dt, 59.90384080000001
450.0, elevID,1,  pos,57,  cmd, goto,68
453.0,Elev,0,  arrived at dest, 63, this call is done!, Elevator call,234.1884667,-8,63,3,0, Done, dt, 218.8115333
453.0, elevID,0,  pos,63,  cmd, goto,64
454.0,Elevator call,453.666071,-6,19,1,1, got allocated to elevator, 1
455.0,Elevator call,454.5668277,22,39,1,0, got allocated to elevator, 0
459.0,Elev,1,  arrived at dest, 68, this call is done!, Elevator call,255.0882668,-6,68,3,1, Done, dt, 203.9117332
459.0, elevID,1,  pos,68,  cmd, goto,69
464.0,Elevator call,463.0393565,-5,39,1,1, got allocated to elevator, 1
464.0,Elev,0,  arrived at src, 64, Elevator call,433.8181105,64,-4,2,0
464.0, elevID,0,  pos,64,  cmd, goto,66
467.0,Elev,1,  arrived at dest, 69, this call is done!, Elevator call,326.8172245,18,69,3,1, Done, dt, 140.1827755
467.0, elevID,1,  pos,69,  cmd, goto,75
470.0,Elevator call,469.1847762,-3,49,1,0, got allocated to elevator, 0
472.0,Elevator call,471.7547111,-7,89,1,1, got allocated to elevator, 1
474.0,Elevator call,473.0429549,21,63,1,0, got allocated to elevator, 0
475.0,Elevator call,474.3070307,-4,-5,1,1, got allocated to elevator, 1
475.0,Elevator call,474.4516514,-2,97,1,1, got allocated to elevator, 1
475.0,Elev,0,  arrived at dest, 66, this call is done!, Elevator call,163.9130882,50,66,3,0, Done, dt, 311.0869118
475.0, elevID,0,  pos,66,  cmd, goto,74
475.0,Elev,1,  arrived at dest, 75, this call is done!, Elevator call,287.7486589,-3,75,3,1, Done, dt, 187.2513411
475.0, elevID,1,  pos,75,  cmd, goto,80
479.0,Elevator call,478.9120806,-1,17,1,0, got allocated to elevator, 0
483.0,Elev,1,  arrived at dest, 80, this call is done!, Elevator call,193.1424188,-4,80,3,1, Done, dt, 289.8575812
483.0, elevID,1,  pos,80,  cmd, goto,90
487.0,Elevator call,486.5929955,-2,0,1,1, got allocated to elevator, 1
488.0,Elev,0,  arrived at dest, 74, this call is done!, Elevator call,196.8933046,0,74,3,0, Done, dt, 291.10669540000004
488.0,Elev,0,  arrived at dest, 74, this call is done!, Elevator call,247.1593766,-6,74,3,0, Done, dt, 240.8406234
488.0, elevID,0,  pos,74,  cmd, goto,81
492.0,Elev,1,  arrived at dest, 90, this call is done!, Elevator call,175.2586539,80,90,3,1, Done, dt, 316.7413461
492.0,Elev,1,  arrived at dest, 90, this call is done!, Elevator call,265.2648043,-6,90,3,1, Done, dt, 226.73519570000002
492.0, elevID,1,  pos,90,  cmd, goto,92
493.0,Elevator call,492.780101,-4,-9,1,1, got allocated to elevator, 1
495.0,Elevator call,494.4993612,-6,0,1,0, got allocated to elevator, 0
498.0,Elevator call,497.2462713,-8,-9,1,0, got allocated to elevator, 0
500.0,Elev,1,  arrived at dest, 92, this call is done!, Elevator call,289.2408242,-1,92,3,1, Done, dt, 210.75917579999998
500.0, elevID,1,  pos,92,  cmd, goto,96
501.0,Elev,0,  arrived at dest, 81, this call is done!, Elevator call,202.0588368,2,81,3,0, Done, dt, 298.9411632
501.0, elevID,0,  pos,81,  cmd, goto,93
506.0,Elevator call,505.7307512,-5,22,1,1, got allocated to elevator, 1
508.0,Elev,1,  arrived at dest, 96, this call is done!, Elevator call,171.1320552,-3,96,3,1, Done, dt, 336.86794480000003
508.0, elevID,1,  pos,96,  cmd, goto,97
515.0,Elev,0,  arrived at dest, 93, this call is done!, Elevator call,173.2386182,-3,93,3,0, Done, dt, 341.7613818
515.0, elevID,0,  pos,93,  cmd, goto,22
516.0,Elev,1,  arrived at dest, 97, this call is done!, Elevator call,180.324503,-1,97,3,1, Done, dt, 335.675497
516.0, elevID,1,  pos,97,  cmd, goto,0
519.0,Elevator call,518.0674873,-2,4,1,0, got allocated to elevator, 0
519.0,Elevator call,518.8597307,-1,31,1,1, got allocated to elevator, 1
520.0,Elevator call,519.7795509,-2,89,1,1, got allocated to elevator, 1
521.0,Elevator call,520.6845259,0,75,1,0, got allocated to elevator, 0
523.0,Elevator call,522.8890541,40,-6,1,1, got allocated to elevator, 1
, elevID,1,  pos,73,  cmd, stop,40
527.0,Elevator call,526.323381,0,86,1,0, got allocated to elevator, 0
532.0,Elev,1,  arrived at src, 40, Elevator call,522.8890541,40,-6,2,1
532.0, elevID,1,  pos,40,  cmd, goto,0
534.0,Elevator call,533.5237446,-8,-3,1,1, got allocated to elevator, 1
545.0,Elev,1,  arrived at src, 0, Elevator call,345.8336522,0,97,2,1
545.0,Elev,1,  arrived at src, 0, Elevator call,428.5102982,0,50,2,1
545.0, elevID,1,  pos,0,  cmd, goto,-1
546.0,Elevator call,545.0053455,0,5,1,0, got allocated to elevator, 0
